subdir frame_num face_startX face_startY face_endX face_endY face_height face_width face_x_center face_y_center yaw pitch roll attention_label
HH0490-rgb_2016_12_25_21_0_0 1520 1533 944 1683 1080 136 150 1608 1012 9 -9 10 1
HH0490-rgb_2016_12_25_21_0_0 1525 1534 942 1684 1080 138 150 1609 1011 4 -7 13 1
HH0490-rgb_2016_12_25_21_0_0 1530 1529 940 1720 1080 140 191 1624 1010 -1 -15 28 1
HH0490-rgb_2016_12_25_21_0_0 1535 1530 937 1726 1080 143 196 1628 1008 1 -8 26 1
HH0490-rgb_2016_12_25_21_0_0 1540 1534 942 1685 1080 138 151 1609 1011 4 -5 14 1
HH0490-rgb_2016_12_25_21_0_0 1545 1519 940 1720 1080 140 201 1619 1010 0 -13 22 1
HH0490-rgb_2016_12_25_21_0_0 1550 1520 940 1721 1080 140 201 1620 1010 0 -8 21 1
HH0490-rgb_2016_12_25_21_0_0 1555 1527 939 1727 1080 141 200 1627 1009 1 -8 14 1
HH0490-rgb_2016_12_25_21_0_0 1560 1526 942 1725 1080 138 199 1625 1011 -1 -11 28 1
HH0490-rgb_2016_12_25_21_0_0 1565 1527 941 1726 1080 139 199 1626 1010 -4 -20 24 1
HH0490-rgb_2016_12_25_21_0_0 1570 1530 941 1724 1080 139 194 1627 1010 -1 -20 30 1
HH0490-rgb_2016_12_25_21_0_0 1575 1532 943 1686 1080 137 154 1609 1011 0 -9 10 1
HH0490-rgb_2016_12_25_21_0_0 1580 1532 940 1681 1080 140 149 1606 1010 2 -15 18 1
HH0490-rgb_2016_12_25_21_0_0 1585 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1590 1528 946 1672 1080 134 144 1600 1013 2 -11 8 1
HH0490-rgb_2016_12_25_21_0_0 1595 1538 946 1688 1080 134 150 1613 1013 3 -10 9 1
HH0490-rgb_2016_12_25_21_0_0 1600 1532 941 1681 1080 139 149 1606 1010 1 -21 24 1
HH0490-rgb_2016_12_25_21_0_0 1605 1526 943 1726 1080 137 200 1626 1011 -3 -20 24 1
HH0490-rgb_2016_12_25_21_0_0 1610 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1615 1532 944 1683 1080 136 151 1607 1012 6 -4 7 1
HH0490-rgb_2016_12_25_21_0_0 1620 1527 942 1730 1080 138 203 1628 1011 -2 -22 30 1
HH0490-rgb_2016_12_25_21_0_0 1625 1541 946 1690 1080 134 149 1615 1013 1 -10 12 1
HH0490-rgb_2016_12_25_21_0_0 1630 1526 941 1726 1080 139 200 1626 1010 3 -6 25 1
HH0490-rgb_2016_12_25_21_0_0 1635 1523 941 1717 1080 139 194 1620 1010 0 -14 22 1
HH0490-rgb_2016_12_25_21_0_0 1640 1526 941 1727 1080 139 201 1626 1010 0 -11 27 1
HH0490-rgb_2016_12_25_21_0_0 1645 1523 940 1672 1080 140 149 1597 1010 1 -4 6 1
HH0490-rgb_2016_12_25_21_0_0 1650 1526 946 1719 1080 134 193 1622 1013 0 -12 28 1
HH0490-rgb_2016_12_25_21_0_0 1655 1526 944 1729 1080 136 203 1627 1012 2 -8 29 1
HH0490-rgb_2016_12_25_21_0_0 1660 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1665 1527 947 1719 1080 133 192 1623 1013 -1 -16 24 1
HH0490-rgb_2016_12_25_21_0_0 1670 1520 944 1725 1080 136 205 1622 1012 1 -10 17 1
HH0490-rgb_2016_12_25_21_0_0 1675 1530 936 1673 1080 144 143 1601 1008 2 -7 8 1
HH0490-rgb_2016_12_25_21_0_0 1680 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1685 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1690 1518 944 1724 1080 136 206 1621 1012 0 -11 21 1
HH0490-rgb_2016_12_25_21_0_0 1695 1524 940 1724 1080 140 200 1624 1010 -2 -18 27 1
HH0490-rgb_2016_12_25_21_0_0 1700 1526 940 1668 1080 140 142 1597 1010 3 -3 5 1
HH0490-rgb_2016_12_25_21_0_0 1705 1521 947 1719 1080 133 198 1620 1013 3 -7 24 1
HH0490-rgb_2016_12_25_21_0_0 1710 1535 941 1685 1080 139 150 1610 1010 4 -4 14 1
HH0490-rgb_2016_12_25_21_0_0 1715 1524 947 1675 1080 133 151 1599 1013 2 -2 5 1
HH0490-rgb_2016_12_25_21_0_0 1720 1533 939 1676 1080 141 143 1604 1009 5 -12 10 1
HH0490-rgb_2016_12_25_21_0_0 1725 1523 941 1728 1080 139 205 1625 1010 0 -13 24 1
HH0490-rgb_2016_12_25_21_0_0 1730 1523 940 1721 1080 140 198 1622 1010 -2 -19 25 1
HH0490-rgb_2016_12_25_21_0_0 1735 1529 940 1674 1080 140 145 1601 1010 6 -7 8 1
HH0490-rgb_2016_12_25_21_0_0 1740 1521 943 1728 1080 137 207 1624 1011 1 -10 28 1
HH0490-rgb_2016_12_25_21_0_0 1745 1522 945 1720 1080 135 198 1621 1012 0 -10 17 1
HH0490-rgb_2016_12_25_21_0_0 1750 1524 943 1673 1080 137 149 1598 1011 3 -5 9 1
HH0490-rgb_2016_12_25_21_0_0 1755 1525 937 1726 1080 143 201 1625 1008 -2 -10 30 1
HH0490-rgb_2016_12_25_21_0_0 1760 1525 945 1669 1080 135 144 1597 1012 3 -7 4 1
HH0490-rgb_2016_12_25_21_0_0 1765 1523 944 1721 1080 136 198 1622 1012 -2 -14 18 1
HH0490-rgb_2016_12_25_21_0_0 1770 1525 940 1672 1080 140 147 1598 1010 0 -9 8 1
HH0490-rgb_2016_12_25_21_0_0 1775 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1780 1523 943 1721 1080 137 198 1622 1011 4 -5 20 1
HH0490-rgb_2016_12_25_21_0_0 1785 1529 942 1725 1080 138 196 1627 1011 0 -11 25 1
HH0490-rgb_2016_12_25_21_0_0 1790 1531 940 1675 1080 140 144 1603 1010 5 -9 7 1
HH0490-rgb_2016_12_25_21_0_0 1795 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1800 1525 940 1723 1080 140 198 1624 1010 4 -6 26 1
HH0490-rgb_2016_12_25_21_0_0 1805 1525 940 1723 1080 140 198 1624 1010 1 -10 32 1
HH0490-rgb_2016_12_25_21_0_0 1810 1524 951 1720 1080 129 196 1622 1015 0 -15 17 1
HH0490-rgb_2016_12_25_21_0_0 1815 1525 941 1665 1080 139 140 1595 1010 3 -1 1 1
HH0490-rgb_2016_12_25_21_0_0 1825 1535 949 1684 1080 131 149 1609 1014 5 -7 18 1
HH0490-rgb_2016_12_25_21_0_0 1830 1525 944 1669 1080 136 144 1597 1012 3 -12 3 1
HH0490-rgb_2016_12_25_21_0_0 1835 1527 943 1671 1080 137 144 1599 1011 5 -3 5 1
HH0490-rgb_2016_12_25_21_0_0 1840 1523 941 1722 1080 139 199 1622 1010 -2 -12 28 1
HH0490-rgb_2016_12_25_21_0_0 1845 1528 944 1726 1080 136 198 1627 1012 3 -7 34 1
HH0490-rgb_2016_12_25_21_0_0 1850 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1855 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1860 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1865 1529 940 1676 1080 140 147 1602 1010 5 -3 -1 1
HH0490-rgb_2016_12_25_21_0_0 1870 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1875 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1880 1526 948 1719 1080 132 193 1622 1014 2 -11 12 1
HH0490-rgb_2016_12_25_21_0_0 1895 1520 942 1669 1080 138 149 1594 1011 2 -5 5 1
HH0490-rgb_2016_12_25_21_0_0 1900 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1905 1525 951 1670 1080 129 145 1597 1015 1 -6 11 1
HH0490-rgb_2016_12_25_21_0_0 1910 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1915 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1920 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1925 1524 946 1717 1080 134 193 1620 1013 0 -14 26 1
HH0490-rgb_2016_12_25_21_0_0 1930 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1935 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1940 1525 950 1674 1080 130 149 1599 1015 2 -6 10 1
HH0490-rgb_2016_12_25_21_0_0 1945 1524 949 1716 1080 131 192 1620 1014 0 -12 28 1
HH0490-rgb_2016_12_25_21_0_0 1950 1526 944 1722 1080 136 196 1624 1012 0 -12 30 1
HH0490-rgb_2016_12_25_21_0_0 1955 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1960 1524 941 1662 1080 139 138 1593 1010 2 -4 3 1
HH0490-rgb_2016_12_25_21_0_0 1965 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1970 1531 942 1674 1080 138 143 1602 1011 1 -7 6 1
HH0490-rgb_2016_12_25_21_0_0 1975 1525 950 1719 1080 130 194 1622 1015 1 -7 34 1
HH0490-rgb_2016_12_25_21_0_0 1980 1527 941 1667 1080 139 140 1597 1010 3 -4 5 1
HH0490-rgb_2016_12_25_21_0_0 1985 1529 944 1674 1080 136 145 1601 1012 5 -5 8 1
HH0490-rgb_2016_12_25_21_0_0 1990 1524 952 1715 1080 128 191 1619 1016 -2 -18 22 1
HH0490-rgb_2016_12_25_21_0_0 1995 1529 941 1674 1080 139 145 1601 1010 3 -7 9 1
HH0490-rgb_2016_12_25_21_0_0 2000 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 2005 1533 944 1675 1080 136 142 1604 1012 4 -2 9 1
HH0490-rgb_2016_12_25_21_0_0 2010 1527 943 1723 1080 137 196 1625 1011 0 -13 29 1
HH0490-rgb_2016_12_25_21_0_0 2015 1525 944 1721 1080 136 196 1623 1012 2 -9 29 1
HH0490-rgb_2016_12_25_21_0_0 2020 1525 950 1718 1080 130 193 1621 1015 0 -13 29 1
HH0490-rgb_2016_12_25_21_0_0 2025 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 2030 1525 944 1667 1080 136 142 1596 1012 0 -3 0 1
HH0490-rgb_2016_12_25_21_0_0 2035 1534 944 1685 1080 136 151 1609 1012 2 -8 15 1
HH0490-rgb_2016_12_25_21_0_0 2040 1525 943 1672 1080 137 147 1598 1011 5 -4 5 1
HH0490-rgb_2016_12_25_21_0_0 2045 1524 949 1716 1080 131 192 1620 1014 0 -17 20 1
HH0490-rgb_2016_12_25_21_0_0 2050 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 2055 1531 942 1673 1080 138 142 1602 1011 3 -8 8 1
HH0490-rgb_2016_12_25_21_0_0 2060 1526 945 1669 1080 135 143 1597 1012 1 -5 2 1
HH0490-rgb_2016_12_25_21_0_0 2065 1530 951 1679 1080 129 149 1604 1015 5 -3 13 1
HH0490-rgb_2016_12_25_21_0_0 2070 1534 940 1727 1080 140 193 1630 1010 0 -15 29 1
HH0490-rgb_2016_12_25_21_0_0 2075 1549 942 1694 1080 138 145 1621 1011 3 -8 20 1
HH0490-rgb_2016_12_25_21_0_0 2080 1540 950 1687 1080 130 147 1613 1015 7 -6 9 1
HH0490-rgb_2016_12_25_21_0_0 2085 1539 940 1726 1080 140 187 1632 1010 2 -14 24 1
HH0490-rgb_2016_12_25_21_0_0 2090 1537 939 1689 1080 141 152 1613 1009 11 -4 9 1
HH0490-rgb_2016_12_25_21_0_0 2105 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2110 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2115 NA NA NA NA NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 2120 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2125 1525 938 1665 1080 142 140 1595 1009 -2 -11 18 2
HH0490-rgb_2016_12_25_21_0_0 2130 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2135 1521 939 1675 1080 141 154 1598 1009 2 -5 6 2
HH0490-rgb_2016_12_25_21_0_0 2140 1523 942 1666 1080 138 143 1594 1011 -2 -8 19 2
HH0490-rgb_2016_12_25_21_0_0 2155 1529 939 1674 1080 141 145 1601 1009 0 -17 16 2
HH0490-rgb_2016_12_25_21_0_0 2160 1525 942 1670 1080 138 145 1597 1011 1 -11 15 2
HH0490-rgb_2016_12_25_21_0_0 2170 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2175 1525 944 1672 1080 136 147 1598 1012 0 -15 14 2
HH0490-rgb_2016_12_25_21_0_0 2180 1544 940 1695 1080 140 151 1619 1010 6 -17 4 2
HH0490-rgb_2016_12_25_21_0_0 2185 1607 938 1743 1080 142 136 1675 1009 -2 -28 19 2
HH0490-rgb_2016_12_25_21_0_0 2190 1583 947 1779 1080 133 196 1681 1013 4 -11 18 2
HH0490-rgb_2016_12_25_21_0_0 2195 1592 936 1739 1080 144 147 1665 1008 3 -13 17 2
HH0490-rgb_2016_12_25_21_0_0 2200 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2205 1487 935 1664 1080 145 177 1575 1007 -4 -7 17 2
HH0490-rgb_2016_12_25_21_0_0 2210 1507 931 1708 1080 149 201 1607 1005 -5 -14 21 2
HH0490-rgb_2016_12_25_21_0_0 2215 1521 932 1671 1076 144 150 1596 1004 3 -5 8 2
HH0490-rgb_2016_12_25_21_0_0 2220 1520 931 1669 1070 139 149 1594 1000 -2 5 1 2
HH0490-rgb_2016_12_25_21_0_0 2225 1531 930 1674 1071 141 143 1602 1000 0 -4 19 2
HH0490-rgb_2016_12_25_21_0_0 2230 1533 927 1677 1069 142 144 1605 998 -9 -3 13 2
HH0490-rgb_2016_12_25_21_0_0 2235 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2240 1532 928 1723 1080 152 191 1627 1004 -3 -8 27 2
HH0490-rgb_2016_12_25_21_0_0 2245 1540 927 1738 1080 153 198 1639 1003 -3 -9 18 2
HH0490-rgb_2016_12_25_21_0_0 2250 1538 926 1737 1080 154 199 1637 1003 -1 -8 15 2
HH0490-rgb_2016_12_25_21_0_0 2255 1538 924 1737 1080 156 199 1637 1002 -3 -11 24 2
HH0490-rgb_2016_12_25_21_0_0 2260 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2265 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2270 1504 938 1690 1080 142 186 1597 1009 -1 -24 17 2
HH0490-rgb_2016_12_25_21_0_0 2275 1510 942 1660 1080 138 150 1585 1011 0 -10 6 2
HH0490-rgb_2016_12_25_21_0_0 2280 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2285 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2290 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2295 1511 936 1656 1080 144 145 1583 1008 -3 -11 8 2
HH0490-rgb_2016_12_25_21_0_0 2300 1510 935 1702 1080 145 192 1606 1007 -4 -15 14 2
HH0490-rgb_2016_12_25_21_0_0 2305 1509 935 1656 1080 145 147 1582 1007 0 -9 -1 2
HH0490-rgb_2016_12_25_21_0_0 2310 1488 939 1667 1080 141 179 1577 1009 1 -7 0 2
HH0490-rgb_2016_12_25_21_0_0 2315 1487 940 1665 1080 140 178 1576 1010 1 0 -12 2
HH0490-rgb_2016_12_25_21_0_0 2320 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2325 1487 943 1666 1080 137 179 1576 1011 0 -5 10 2
HH0490-rgb_2016_12_25_21_0_0 2330 1491 942 1670 1080 138 179 1580 1011 0 -3 2 2
HH0490-rgb_2016_12_25_21_0_0 2335 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2340 1509 935 1701 1080 145 192 1605 1007 -7 -14 21 2
HH0490-rgb_2016_12_25_21_0_0 2345 1516 939 1712 1080 141 196 1614 1009 -3 -13 26 2
HH0490-rgb_2016_12_25_21_0_0 2350 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2355 1508 935 1704 1080 145 196 1606 1007 -3 -9 27 2
HH0490-rgb_2016_12_25_21_0_0 2360 1491 938 1676 1080 142 185 1583 1009 -4 -5 9 2
HH0490-rgb_2016_12_25_21_0_0 2365 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2370 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2375 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2380 1508 932 1659 1080 148 151 1583 1006 0 -7 1 2
HH0490-rgb_2016_12_25_21_0_0 2385 1545 936 1689 1080 144 144 1617 1008 -7 -23 26 2
HH0490-rgb_2016_12_25_21_0_0 2390 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2395 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2400 1568 941 1713 1080 139 145 1640 1010 11 4 -40 2
HH0490-rgb_2016_12_25_21_0_0 2405 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2410 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2415 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2420 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2425 1506 953 1705 1080 127 199 1605 1016 -2 -17 5 2
HH0490-rgb_2016_12_25_21_0_0 2430 1513 954 1663 1080 126 150 1588 1017 0 -30 12 2
HH0490-rgb_2016_12_25_21_0_0 2435 1510 959 1659 1080 121 149 1584 1019 0 -15 9 2
HH0490-rgb_2016_12_25_21_0_0 2440 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2445 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2450 1507 955 1703 1080 125 196 1605 1017 -1 -22 8 2
HH0490-rgb_2016_12_25_21_0_0 2455 1493 950 1635 1080 130 142 1564 1015 0 0 -2 2
HH0490-rgb_2016_12_25_21_0_0 2460 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2465 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2470 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2475 1502 947 1647 1080 133 145 1574 1013 2 -7 -3 2
HH0490-rgb_2016_12_25_21_0_0 2480 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2485 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2490 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2495 1511 954 1660 1080 126 149 1585 1017 -2 -26 14 2
HH0490-rgb_2016_12_25_21_0_0 2500 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2505 1517 950 1661 1080 130 144 1589 1015 -3 -24 15 2
HH0490-rgb_2016_12_25_21_0_0 2510 1517 954 1662 1080 126 145 1589 1017 -4 -28 11 2
HH0490-rgb_2016_12_25_21_0_0 2515 1520 951 1664 1080 129 144 1592 1015 -5 -32 25 2
HH0490-rgb_2016_12_25_21_0_0 2520 1509 955 1703 1080 125 194 1606 1017 -3 -23 11 2
HH0490-rgb_2016_12_25_21_0_0 2525 1517 954 1664 1080 126 147 1590 1017 -2 -27 17 2
HH0490-rgb_2016_12_25_21_0_0 2530 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2535 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2540 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2545 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2550 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2555 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2560 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2565 1507 956 1656 1080 124 149 1581 1018 2 -5 5 2
HH0490-rgb_2016_12_25_21_0_0 2570 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2575 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2580 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2585 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2590 1501 947 1651 1080 133 150 1576 1013 -3 -13 9 2
HH0490-rgb_2016_12_25_21_0_0 2595 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2600 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2605 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2610 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2615 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2620 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2625 1506 955 1650 1080 125 144 1578 1017 2 -10 3 2
HH0490-rgb_2016_12_25_21_0_0 2630 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2635 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2640 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2645 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2650 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2655 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2660 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2665 1504 954 1651 1080 126 147 1577 1017 1 -13 9 2
HH0490-rgb_2016_12_25_21_0_0 2670 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2675 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2680 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2685 1513 953 1660 1080 127 147 1586 1016 2 -12 13 2
HH0490-rgb_2016_12_25_21_0_0 2690 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2695 1483 958 1675 1080 122 192 1579 1019 1 -11 20 2
HH0490-rgb_2016_12_25_21_0_0 2700 1513 947 1655 1080 133 142 1584 1013 0 -20 11 2
HH0490-rgb_2016_12_25_21_0_0 2705 1505 954 1652 1080 126 147 1578 1017 3 -7 7 2
HH0490-rgb_2016_12_25_21_0_0 2710 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2715 1481 959 1673 1080 121 192 1577 1019 1 -7 4 2
HH0490-rgb_2016_12_25_21_0_0 2720 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2725 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2730 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2735 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2740 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2745 1504 953 1702 1080 127 198 1603 1016 3 -14 11 2
HH0490-rgb_2016_12_25_21_0_0 2750 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2755 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2760 1511 955 1660 1080 125 149 1585 1017 3 -21 6 2
HH0490-rgb_2016_12_25_21_0_0 2765 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2770 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2775 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2780 1513 949 1657 1080 131 144 1585 1014 1 -12 5 2
HH0490-rgb_2016_12_25_21_0_0 2785 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2790 1476 946 1655 1080 134 179 1565 1013 0 -5 6 2
HH0490-rgb_2016_12_25_21_0_0 2795 1503 945 1652 1080 135 149 1577 1012 1 -13 17 2
HH0490-rgb_2016_12_25_21_0_0 2800 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2805 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2810 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2815 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2820 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2825 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2830 1499 947 1650 1080 133 151 1574 1013 0 -12 4 2
HH0490-rgb_2016_12_25_21_0_0 2835 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2840 1499 947 1649 1080 133 150 1574 1013 2 -7 7 2
HH0490-rgb_2016_12_25_21_0_0 2845 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2850 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2855 NA NA NA NA NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 2860 1501 947 1646 1080 133 145 1573 1013 -1 -11 7 2
HH0490-rgb_2016_12_25_21_0_0 2865 NA NA NA NA NA NA NA NA NA NA NA 2
